,Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
411,The Crack Was Ninety in the Isle of Man,"The Dubliners, Paddy Reilly",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4s1hL4vgn0K0wtzPTY2yO0,25,2013-03-15,147427,False,https://open.spotify.com/track/4s1hL4vgn0K0wtzPTY2yO0,0.664,0.647,7,-7.436,1,0.0324,0.586,0.0,0.242,0.888,118.128
412,Weile Waila,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,5ECXINnJLnuZPBR87EULUh,35,2013-03-15,144827,False,https://open.spotify.com/track/5ECXINnJLnuZPBR87EULUh,0.397,0.6,9,-7.518,1,0.0323,0.665,4.08e-05,0.101,0.84,177.949
413,The Band Played Waltzing Matilda,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,6kViIXpuLmcIiIb3JFwj1v,26,2013-03-15,378053,False,https://open.spotify.com/track/6kViIXpuLmcIiIb3JFwj1v,0.403,0.304,7,-10.207,1,0.0352,0.736,0.0,0.101,0.479,82.205
414,Monto,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,6vVnSuHNtFGRrofMv0UcZl,24,2013-03-15,176240,False,https://open.spotify.com/track/6vVnSuHNtFGRrofMv0UcZl,0.794,0.465,10,-9.996,1,0.235,0.877,0.0,0.0946,0.588,126.269
415,Whiskey in the Jar,"The Dubliners, Luke Kelly",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,2ifTsmA308fOtK4f53iT1g,30,2013-03-15,150293,False,https://open.spotify.com/track/2ifTsmA308fOtK4f53iT1g,0.53,0.86,2,-7.321,1,0.0426,0.907,9.73e-06,0.981,0.962,115.044
416,The Irish Rover,"The Dubliners, Ronnie Drew, Shane MacGowan",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,6GO8zkDzA0fwq7R2iFldXg,30,2013-03-15,248267,False,https://open.spotify.com/track/6GO8zkDzA0fwq7R2iFldXg,0.541,0.923,7,-8.235,1,0.0404,0.484,5.09e-05,0.298,0.962,140.585
417,Dicey Reilly,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4TXzOXBJkMBEayzE8p4pbz,26,2013-03-15,160840,False,https://open.spotify.com/track/4TXzOXBJkMBEayzE8p4pbz,0.549,0.515,0,-10.126,1,0.051,0.753,0.0,0.23,0.968,126.15
418,A Gentleman Soldier,"The Dubliners, Luke Kelly",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4N4nND4rma5DjcOIrxDa93,34,2013-03-15,130573,False,https://open.spotify.com/track/4N4nND4rma5DjcOIrxDa93,0.563,0.73,7,-7.642,1,0.0399,0.499,1.66e-06,0.0813,0.965,132.575
419,Johnston's Motor Car,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4qtmvoV1URAOicTSaKsB5G,24,2013-03-15,109480,False,https://open.spotify.com/track/4qtmvoV1URAOicTSaKsB5G,0.585,0.639,7,-7.109,1,0.0596,0.914,0.0134,0.123,0.922,117.037
420,The Rare Auld Times,"The Dubliners, Luke Kelly",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,6lJFItC3HH0erllyOq4WN2,27,2013-03-15,330187,False,https://open.spotify.com/track/6lJFItC3HH0erllyOq4WN2,0.638,0.239,0,-9.785,1,0.0272,0.772,0.0,0.0845,0.332,103.11
421,The Ferryman,"The Dubliners, Patsy Watchorn",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,7HTOGgERf7uPKVGktNORnl,29,2013-03-15,170213,False,https://open.spotify.com/track/7HTOGgERf7uPKVGktNORnl,0.617,0.608,9,-8.596,1,0.0327,0.799,0.0,0.291,0.731,109.745
422,Three Lovely Lassies from Kimmage,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4cabkAK8OEuv567EfyGuSx,19,2013-03-15,173267,False,https://open.spotify.com/track/4cabkAK8OEuv567EfyGuSx,0.689,0.614,7,-9.256,1,0.0558,0.65,1.67e-05,0.0843,0.92,94.398
423,Biddy Mulligan,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,3KFlJ1ey5Ov29VhrfvCWQC,19,2013-03-15,120947,False,https://open.spotify.com/track/3KFlJ1ey5Ov29VhrfvCWQC,0.688,0.549,4,-7.924,1,0.0357,0.672,0.0129,0.0771,0.944,99.189
424,Fiddler's Green,"The Dubliners, Barney McKenna",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,6e0pElfDgFG73Ue2TN0H2u,21,2013-03-15,264680,False,https://open.spotify.com/track/6e0pElfDgFG73Ue2TN0H2u,0.344,0.409,5,-8.189,1,0.0321,0.902,0.0,0.185,0.663,136.393
425,God Save Ireland,"The Dubliners, Luke Kelly",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,6RYnjE1l3Ka523ToumWr0g,23,2013-03-15,117893,False,https://open.spotify.com/track/6RYnjE1l3Ka523ToumWr0g,0.7,0.492,0,-5.907,1,0.0395,0.825,0.0,0.208,0.962,118.653
426,When the Boys Come Rolling Home,"The Dubliners, Seán Cannon",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4MGofkiVDJJWNmu23X8S3I,21,2013-03-15,205200,False,https://open.spotify.com/track/4MGofkiVDJJWNmu23X8S3I,0.568,0.689,2,-7.977,1,0.0422,0.813,0.0,0.172,0.918,119.677
427,Molly Malone,"The Dubliners, Jim McCann",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,5fL7I0UgFTlXGJIy2uRqpt,26,2013-03-15,182813,False,https://open.spotify.com/track/5fL7I0UgFTlXGJIy2uRqpt,0.362,0.277,2,-10.801,1,0.0324,0.888,0.603,0.219,0.196,95.327
428,The Parting Glass,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,390br1dsA0TrQWAuw9GKVr,31,2013-03-15,111667,False,https://open.spotify.com/track/390br1dsA0TrQWAuw9GKVr,0.683,0.242,9,-10.241,0,0.0828,0.85,0.0,0.309,0.644,83.197
429,The Molly Maguires,"The Dubliners, Luke Kelly",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,2GcagodzWSmlFhMH9TVpXa,23,2013-03-15,120707,False,https://open.spotify.com/track/2GcagodzWSmlFhMH9TVpXa,0.446,0.575,5,-9.082,1,0.0371,0.888,0.000105,0.183,0.827,119.78
430,Johnny McGory,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,7JFw9MNlVNC71tsqzCnGjB,20,2013-03-15,126107,False,https://open.spotify.com/track/7JFw9MNlVNC71tsqzCnGjB,0.655,0.593,2,-8.021,1,0.157,0.5,0.0,0.271,0.92,122.065
431,Carrickfergus,"The Dubliners, Jim McCann",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4AsGDCBFjaBMqzYigt3o7t,32,2013-03-15,237827,False,https://open.spotify.com/track/4AsGDCBFjaBMqzYigt3o7t,0.635,0.181,11,-14.657,1,0.0297,0.871,7.37e-05,0.0984,0.312,109.719
432,Donegal Danny,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,32Wg6FQFIa91px9NbP0TDO,21,2013-03-15,340800,False,https://open.spotify.com/track/32Wg6FQFIa91px9NbP0TDO,0.513,0.597,2,-6.97,1,0.0357,0.75,0.000182,0.0756,0.828,113.853
433,The Zoological Gardens,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4dqU3yXj1acYnZK4jnKWxx,18,2013-03-15,157893,False,https://open.spotify.com/track/4dqU3yXj1acYnZK4jnKWxx,0.359,0.552,9,-8.828,1,0.0359,0.375,0.00734,0.279,0.63,183.402
434,I'm a Man You Don't Meet Every Day,"The Dubliners, Barney McKenna",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,4MS0cTeKcthqQiFNbwZihx,19,2013-03-15,298027,False,https://open.spotify.com/track/4MS0cTeKcthqQiFNbwZihx,0.243,0.205,2,-10.334,1,0.0319,0.83,0.0,0.132,0.3,134.538
435,A Rambling Rover,"The Dubliners, Seán Cannon",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,7EVYoyCtMyO4UxyBEpnO4E,22,2013-03-15,197227,False,https://open.spotify.com/track/7EVYoyCtMyO4UxyBEpnO4E,0.502,0.534,4,-7.386,1,0.0483,0.648,0.0,0.191,0.898,117.279
436,Farewell to Carlingford,"The Dubliners, Luke Kelly",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,3Prf17hfOTPxf0WKGHnhL3,21,2013-03-15,175840,False,https://open.spotify.com/track/3Prf17hfOTPxf0WKGHnhL3,0.616,0.562,0,-6.823,1,0.0281,0.907,1.89e-05,0.506,0.802,122.018
437,The Ragman`s Ball,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,0GsdEsdxMMe2G39bun3baB,16,2013-03-15,121320,False,https://open.spotify.com/track/0GsdEsdxMMe2G39bun3baB,0.692,0.306,7,-12.181,1,0.395,0.852,1.5e-05,0.109,0.892,126.348
438,The Lark in the Morning,"The Dubliners, Jim McCann",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,66pws9lbw1WNNXRklZoQZR,21,2013-03-15,188040,False,https://open.spotify.com/track/66pws9lbw1WNNXRklZoQZR,0.642,0.566,0,-6.57,1,0.0398,0.791,0.0,0.156,0.96,122.526
439,Cod Liver Oil,"The Dubliners, Ronnie Drew",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,3Yg7uHTXHNzpO7J3R4xwiw,22,2013-03-15,173107,False,https://open.spotify.com/track/3Yg7uHTXHNzpO7J3R4xwiw,0.728,0.524,7,-8.115,1,0.0294,0.779,0.0203,0.135,0.827,94.202
440,The Pool Song,"The Dubliners, Seán Cannon",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,1ku8R6WLk1IcciwWbECnTy,16,2013-03-15,167280,False,https://open.spotify.com/track/1ku8R6WLk1IcciwWbECnTy,0.684,0.33,9,-9.412,1,0.931,0.854,0.0,0.971,0.549,71.204
441,The Wild Rover,"The Dubliners, Luke Kelly",Definitive Pub Songs Collection,0LUkfcP3XT922V0uhE3SDQ,27TY01ORBoF50bC5styK3d,33,2013-03-15,168613,False,https://open.spotify.com/track/27TY01ORBoF50bC5styK3d,0.438,0.768,7,-7.361,1,0.0386,0.929,0.000678,0.831,0.88,175.754
442,The Flowers of Bermuda,Stan Rogers,The Very Best of Stan Rogers,0NRh99GuSE8OumdhFz1EPw,0RTUbJMf9AUsQ547P1ufFb,0,2009,224267,False,https://open.spotify.com/track/0RTUbJMf9AUsQ547P1ufFb,0.624,0.641,9,-6.298,1,0.0435,0.789,5.75e-05,0.973,0.908,122.241
443,Soran Bushi,Storm Weather Shanty Choir,A Drop of Nelson`s Blood,0Oe9AaM9QqMoMf63o05qmi,51ApCoQpGki4R9kfSx29d1,19,2012-11-20,216120,False,https://open.spotify.com/track/51ApCoQpGki4R9kfSx29d1,0.442,0.287,2,-10.871,1,0.0669,0.793,0.0,0.0666,0.149,178.819
444,Wool Waulking Songs,Bear McCreary,"Outlander: Season 1, Vol. 2 (Original Television Soundtrack)",2qhbNLkZeCOB0ix4z9ybeL,1qpWPZro4LUl1JixdKkWC8,24,2015-09-25,131853,False,https://open.spotify.com/track/1qpWPZro4LUl1JixdKkWC8,0.552,0.31,0,-17.376,0,0.933,0.931,0.0,0.421,0.735,206.553
445,Maids When You're Young Never Wed an Old Man,Luke Kelly,The Best of Luke Kelly,5NCrmdBxbvrlERv2VcYQks,2ftMnCVUN6zrwxyszy3MEC,18,2004,222120,False,https://open.spotify.com/track/2ftMnCVUN6zrwxyszy3MEC,0.594,0.724,7,-9.497,1,0.0972,0.937,3.68e-06,0.908,0.621,90.794
446,Come In,The Irish Rovers,"The Unicorn, the Continuing Story",1nut3Nd912SzSxWHRCfAUg,7sh6OSr12B46LMMivpecZQ,37,2017-11-03,181449,False,https://open.spotify.com/track/7sh6OSr12B46LMMivpecZQ,0.558,0.905,0,-6.234,1,0.0716,0.269,0.00207,0.616,0.801,118.002
447,Haul Away Joe,The Longest Johns,Between Wind and Water,5PrpOX9INU0u2p7KPvx9Me,7CobtZOm94AIBw0s7SaR9Y,0,2018-06-19,178507,False,https://open.spotify.com/track/7CobtZOm94AIBw0s7SaR9Y,0.64,0.422,10,-6.279,1,0.15,0.929,0.0,0.349,0.75,114.827
448,The Irish Rover,"Johnny Logan, Friends",Our Best Irish Pub Songs,7xVuNlRglrMfgOnEr3aUZt,5cmgKb5oNvCQXXh94YBOhy,5,2008-01-01,227667,False,https://open.spotify.com/track/5cmgKb5oNvCQXXh94YBOhy,0.722,0.944,0,-2.41,1,0.0301,0.0114,0.0,0.169,0.962,130.971
449,The Rising Of The Moon,The High Kings,Memory Lane,1qaEHYE8Li6SKfLF6m1XDo,4P068EubmZuz0hAfBHZmgX,39,2010,270320,False,https://open.spotify.com/track/4P068EubmZuz0hAfBHZmgX,0.453,0.716,2,-7.018,1,0.0338,0.432,0.0,0.202,0.567,111.021
450,The Cruel Wars,The Dreadnoughts,Uncle Touchy Goes to College,3AtaamrqosM5VdORJN2WR9,6BadR8UdEijDv01ZafyO62,52,2011-06-08,187755,False,https://open.spotify.com/track/6BadR8UdEijDv01ZafyO62,0.83,0.482,3,-9.063,1,0.202,0.767,0.0,0.131,0.741,104.717
451,Spanish Ladies,"Jerry Bryant, Starboard Mess",Roast Beef Of Old England,4KCfIyIyrl8YsiUzjQksWQ,3XDGPQQGrW8sPstEqket1J,51,2000,166747,False,https://open.spotify.com/track/3XDGPQQGrW8sPstEqket1J,0.627,0.151,7,-16.101,1,0.352,0.914,0.0,0.146,0.778,184.75
452,Rye Whiskey,The Pirates Charles,Rise,6QHyrmOH2XsjEWiWfRuOju,5Pnb6NnOVs5ZWRpKTphvKq,52,2009-11-12,246280,False,https://open.spotify.com/track/5Pnb6NnOVs5ZWRpKTphvKq,0.809,0.313,6,-11.269,1,0.0403,0.93,0.0,0.312,0.733,82.384
453,Chicken On a Raft,Pyrates!,Uncharted Lands,7bsdkZ2Oe5odqszR3Iw5wW,0HWGsuHm2sAqIXMYXvgzOp,43,2014-05-01,189559,False,https://open.spotify.com/track/0HWGsuHm2sAqIXMYXvgzOp,0.779,0.6,0,-9.489,1,0.242,0.553,0.0,0.294,0.637,121.898
454,The bonny ship the Diamond,"Ian Giles, John Spiers, Jon Bowden, Graham Metcalfe",Sea Shanties: Rousing Songs from the Age of Sail,2jOWtRBbMCaIeADahXl6M8,0T0S103UsHsr4682iPrxfI,33,2002-03-01,146120,False,https://open.spotify.com/track/0T0S103UsHsr4682iPrxfI,0.79,0.303,6,-13.838,0,0.0501,0.963,6.63e-06,0.0784,0.759,110.907
455,Mingulay Boat Song,Storm Weather Shanty Choir,A Drop of Nelson`s Blood,0Oe9AaM9QqMoMf63o05qmi,38yVsvove01VqehcZqTCFz,26,2012-11-20,339427,False,https://open.spotify.com/track/38yVsvove01VqehcZqTCFz,0.528,0.172,2,-18.784,1,0.0263,0.929,0.00017,0.0771,0.249,90.447
456,The White Cockade,The Corries,Peat Fire Flame,183qMtduRaX6Oki96r8blp,0OPLQfSvpixjIrxqKCDzUr,21,2009-01-01,97333,False,https://open.spotify.com/track/0OPLQfSvpixjIrxqKCDzUr,0.802,0.422,2,-12.32,1,0.0373,0.932,3.06e-05,0.0939,0.603,102.381
457,Flower Of Scotland,The Corries,Flower Of Scotland,7bS4kCCpsGAlacbAv37GQ6,5WphpP2LlqR9ag6TG2oz7M,40,2009-01-01,190667,False,https://open.spotify.com/track/5WphpP2LlqR9ag6TG2oz7M,0.325,0.24,6,-17.338,1,0.0423,0.832,0.0,0.709,0.078,175.561
458,The Skye Boat Song,The Corries,The Best Of The Corries,08Lpbp9hOSkgjH7sdmmG2A,0YrpjlGEheRPQ83m7uRDvp,36,1993-01-01,197627,False,https://open.spotify.com/track/0YrpjlGEheRPQ83m7uRDvp,0.39,0.0917,3,-22.292,1,0.0361,0.932,0.000209,0.136,0.713,138.715
459,Wellerman,The Longest Johns,Between Wind and Water,00B1vpnbtfEPYWOBL5jp6h,3oUuRNgyIuiqVTWLCChp3s,0,2018-06-07,138507,False,https://open.spotify.com/track/3oUuRNgyIuiqVTWLCChp3s,0.821,0.44,3,-7.378,1,0.271,0.696,0.0,0.225,0.822,96.563
460,Dead Horse,"Sean Dagher, Nils Brown, Michiel Schrey, Assassin's Creed",Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack],2lMgz2BBwwzkc9ZfNB9zYi,7MSpEzjmxk6cTyd2Wl06IM,47,2013-10-29,67173,False,https://open.spotify.com/track/7MSpEzjmxk6cTyd2Wl06IM,0.902,0.43,11,-7.239,1,0.0567,0.899,0.0,0.0964,0.83,94.043
461,Roll Down,"John Roberts, The Revels Chorus","Homeward Bound: Sea Songs, Ballads, and Chanteys",6OdLaBj4056Vnj1SzbcWU6,7kKij7JoKP18RGmzki96hj,38,2002-04-01,168200,False,https://open.spotify.com/track/7kKij7JoKP18RGmzki96hj,0.511,0.12,3,-17.919,1,0.111,0.954,0.0,0.519,0.51,173.918
462,Ring Down Below,Storm Weather Shanty Choir,A Drop of Nelson`s Blood,0Oe9AaM9QqMoMf63o05qmi,0mPYN69Ko3N8HeaZwZv1am,42,2012-11-20,114053,False,https://open.spotify.com/track/0mPYN69Ko3N8HeaZwZv1am,0.623,0.254,10,-11.573,0,0.22,0.979,0.0,0.293,0.625,82.681
463,"10,000 Miles Away",The Seadogs,The Seadogs Present The Paddy West School of Seamanship,3dX974p5rhnopxANStV3Ve,4LL5K6RPvbQz6CTcHvEwO0,35,2003-01-01,183787,False,https://open.spotify.com/track/4LL5K6RPvbQz6CTcHvEwO0,0.712,0.822,10,-7.122,0,0.143,0.725,0.0,0.06,0.796,121.173
464,"Johnny, Come Down to Hilo",Storm Weather Shanty Choir,Way Hey (And Away We'll Go),0wI9bHGDqeveOBvieTiMr2,14HuEytCaz3CrQZaUY7TCt,33,2009-04-20,56000,False,https://open.spotify.com/track/14HuEytCaz3CrQZaUY7TCt,0.828,0.416,0,-8.929,1,0.284,0.945,0.0,0.542,0.827,123.734
465,The Chemical Worker's Song (Process Man),Great Big Sea,Up,36e6O3LpmAaRBC05Aj0PS6,1wf9F3L1B11i9WTfvwnfMo,0,1995,156267,False,https://open.spotify.com/track/1wf9F3L1B11i9WTfvwnfMo,0.827,0.446,6,-10.445,0,0.226,0.647,0.0,0.0891,0.732,112.033
466,Strike the Bell,Pirates For Sail,Band on the Rum,2JMxlsFvFSCN3yhn4V114J,2pjOOKxLgTX51qgNBuzsmA,28,2009-09-19,169240,False,https://open.spotify.com/track/2pjOOKxLgTX51qgNBuzsmA,0.48,0.814,0,-4.581,1,0.0569,0.471,0.0,0.113,0.892,138.249
467,BULLY IN THE ALLEY,Kimber's Men,KIMBER'S MEN,701xmuIZjTLozTRMKvPq79,14YMhhz4OzzkjUVJqSVHkX,41,2010-07-12,221565,False,https://open.spotify.com/track/14YMhhz4OzzkjUVJqSVHkX,0.717,0.131,10,-16.016,1,0.0378,0.995,0.0,0.289,0.959,78.773
468,Here's a Health to the Company,"David Coffin, The Revels Chorus","Homeward Bound: Sea Songs, Ballads, and Chanteys",6OdLaBj4056Vnj1SzbcWU6,2o8rFa85CxZMRZBicydsMi,29,2002-04-01,138293,False,https://open.spotify.com/track/2o8rFa85CxZMRZBicydsMi,0.727,0.0414,6,-23.025,0,0.0584,0.984,0.0,0.102,0.809,70.785
469,"Óró, Sé Do Bheatha Abhaile",John Spillane,"Irish Songs We Learned At School, Ar Ais Arís!",5mJDQjfX5q1bWIzpfxPyaT,2abnHA3w0bM3KBV5LQIWSY,35,2016-11-04,87440,False,https://open.spotify.com/track/2abnHA3w0bM3KBV5LQIWSY,0.823,0.357,0,-10.921,1,0.254,0.61,0.0,0.0818,0.926,104.986
470,The Foggy Dew,Young Dubliners,With All Due Respect: The Irish Sessions,291LYTwbCHyPWBrD12eD3B,5wXGCPZNAuz0nOOQHGlvKp,50,2007-02-13,191907,False,https://open.spotify.com/track/5wXGCPZNAuz0nOOQHGlvKp,0.546,0.958,11,-4.832,0,0.119,0.0149,0.000375,0.407,0.628,127.955
471,Celtic Symphony,The Wolfe Tones,Download your St. Patrick's Day party,0fklmCSrGsH1CTovfVdek5,1JK34fN2kQYPxmkkHFKA5v,51,2006-03-07,265938,False,https://open.spotify.com/track/1JK34fN2kQYPxmkkHFKA5v,0.676,0.72,7,-9.297,0,0.0326,0.275,0.0,0.0657,0.851,137.943
472,Step It Out Mary,The High Kings,Memory Lane,1qaEHYE8Li6SKfLF6m1XDo,4Xi8tOZHirY6q60e0jQFOR,36,2010,247493,False,https://open.spotify.com/track/4Xi8tOZHirY6q60e0jQFOR,0.661,0.762,7,-3.908,1,0.0262,0.514,0.0,0.331,0.656,127.974
473,Hide Away,Daya,Daya,5qklOJdg6WTDIZc6W1YjDQ,2hsza71y54ABzmabyNDtM4,0,2015-09-04,192381,False,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4,0.884,0.826,11,-3.672,0,0.0853,0.222,2.29e-06,0.0719,0.465,94.997
474,Lost Boy,Ruth B.,Lost Boy,7drYNu2imHk188vP81icR3,4h0zU3O9R5xzuTmNO7dNDU,72,2015-08-21,275280,False,https://open.spotify.com/track/4h0zU3O9R5xzuTmNO7dNDU,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994
475,One Call Away,Charlie Puth,One Call Away,2xxwxdvN2zjplMH7gsy2QM,2uEJanMvnA1dXgX1ASnPQm,55,2015-08-21,192075,False,https://open.spotify.com/track/2uEJanMvnA1dXgX1ASnPQm,0.665,0.62,1,-5.43,1,0.035,0.417,0.0,0.113,0.451,91.008
476,YOUTH,Troye Sivan,YOUTH,4w0dPS0rlV5nFU73KhgwfT,3UGFDGQXz8PGGHehcCDvwX,0,2015-11-13,185194,False,https://open.spotify.com/track/3UGFDGQXz8PGGHehcCDvwX,0.621,0.749,7,-4.389,1,0.0448,0.0586,0.0,0.0767,0.595,91.538
477,Love Yourself,Justin Bieber,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,50kpGaPAhYJ3sGmk6vplg0,86,2015-11-13,233720,False,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418
478,Reaper,Sia,Reaper,4cZvCzmaSXgx42AMO222Nu,0MxvLntGSIgq2WA2aFPix8,33,2016-01-07,218493,False,https://open.spotify.com/track/0MxvLntGSIgq2WA2aFPix8,0.567,0.773,6,-3.344,1,0.0451,0.0355,0.000109,0.095,0.731,82.947
479,Stressed Out,Twenty One Pilots,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,3CRDbSIZ4r5MsZ0YwxuEkn,89,2015-05-15,202333,False,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977
480,7 Years,Lukas Graham,7 Years,2EiK8K5y2z2RFVP6ZBnnOO,2vDT1uU6hZgdp3PbWGr0Xy,12,2015-10-22,237300,False,https://open.spotify.com/track/2vDT1uU6hZgdp3PbWGr0Xy,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992
481,Stay (feat. Maty Noyes),"Kygo, Maty Noyes",Stay (feat. Maty Noyes),7CUcBQ9e6MDpsdBzz7wJaT,7gBj0VgcuAgkXkiRRYvSmK,10,2015-12-04,239465,False,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027
482,Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,2YlZnw2ikdb837oKMKjBkW,80,2015-01-09,225053,False,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038
483,"Me, Myself & I","G-Eazy, Bebe Rexha",When It's Dark Out,09Q3WwGYsQe5ognkvVkmCu,40YcuQysJ0KlGQTeGUosTC,79,2015-12-04,251467,True,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995
484,All My Friends (feat. Tinashe & Chance the Rapper),"Snakehips, Tinashe, Chance the Rapper",All My Friends (feat. Tinashe & Chance the Rapper),5cOhR878H8hC3UsxYq5Xyv,6TaqooOXAEcijL6G1AWS2K,72,2015-10-21,229747,True,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997
485,Start A Riot,BANNERS,BANNERS,3jA8ouJG0XT2E9uoEzh0j7,3cpOqFZ30z5cUJUC9MYaar,49,2016-01-15,215960,False,https://open.spotify.com/track/3cpOqFZ30z5cUJUC9MYaar,0.535,0.728,10,-4.008,0,0.033,0.0135,0.0,0.133,0.376,144.022
486,Faded,Alan Walker,Faded,4pvMZr2Kfe1typbTqMHa8z,1brwdYwjltrJo7WHpIvbYt,0,2015-12-04,212627,False,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011
487,I Know What You Did Last Summer,"Shawn Mendes, Camila Cabello",I Know What You Did Last Summer,0jqa3qh7Qf4oUVblT4svqA,1tIUfYWKAeMEeQqL6venu0,0,2015-11-18,223853,False,https://open.spotify.com/track/1tIUfYWKAeMEeQqL6venu0,0.686,0.754,9,-4.537,0,0.103,0.119,0.0,0.138,0.738,114.037
488,Gold,Kiiara,Gold,4sbZHOW6I2LTTjlRJbhVtA,6WhzFzROw3aq3rPWjgYlxr,55,2015-10-26,225882,False,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049
489,Here for You (feat. Ella Henderson),"Kygo, Ella Henderson",Here for You (feat. Ella Henderson),6HnspnDTGO0iGliX6OuCTd,7vqUr6K2Js9Paq4kdNSOm6,62,2015-09-04,244510,False,https://open.spotify.com/track/7vqUr6K2Js9Paq4kdNSOm6,0.68,0.772,10,-5.995,1,0.0416,0.535,0.0153,0.147,0.376,105.005
490,Half The World Away,AURORA,Half The World Away,7E31C10Z3vKMQ2RUP014K5,3m3Ic148ONaCBx8tGmtkHH,0,2015-11-06,198947,False,https://open.spotify.com/track/3m3Ic148ONaCBx8tGmtkHH,0.591,0.11,8,-13.561,1,0.0398,0.955,4.88e-06,0.173,0.164,111.72
